Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
GNTY,"Guaranty Bancshares, Inc.",-0.1498801,-0.26946108,-0.13491231,-0.13491231,-1.76938956,-0.3880597,-1.38888889,-2.76806527,-11.9525066,-3.27536232,22.56092466,50.19229294,0.44417048,2.41509434
LSEA,Landsea Homes Corporation,-0.34642032,-0.9184845,-0.9184845,-0.63327576,-1.20206068,-3.12151616,-3.44444444,-1.13765643,-4.50549451,-1.58550396,-18.173258,-17.78618732,0.72939515,4.52961672
HCAR,Healthcare Services Acquisition Corporation,0.30888111,0.30888111,0.30888111,0.30888111,0.30888111,0.30888111,0.10309278,0.10309278,0.30991736,-1.4213198,,,0.10479175,0.51759834
DTOC,Digital Transformation Opportunities Corp.,0.20790021,0.20790021,0.20790021,0.20790021,0.20790021,0.20790021,0.31217482,0.31217482,,,,,-0.8462253,0.20746888
APLT,"Applied Therapeutics, Inc.",0.39395929,0.13097577,0.13097577,-0.04445374,-0.19582245,-0.64935065,-3.89447236,-2.60980267,-30.58076225,-12.57142857,-30.48614266,-43.83259912,1.5309156,2.58449304
BYTS,BYTE Acquisition Corp.,-0.20062048,-0.20062048,-0.20062048,-0.20062048,-0.20062048,-0.20062048,-0.20062048,0.21391485,-1.5244898,,,,0.1837797,0.20102377
CAMP,CalAmp Corp.,0,0,-0.43859649,-0.04403347,0.57598582,-1.39130435,-0.87412587,0,-17.04462326,-3.65335599,14.31451613,36.62650602,1.5570931,3.43596609
SVFC,SVF Investment Corp. 3,-0.1026694,-0.1026694,0.10288066,0.10288066,0.10288066,-0.1026694,-0.1026694,-0.1026694,-2.48546803,-5.35019455,,,0.11404049,0.20576132
ENOB,"Enochian Biosciences, Inc.",0.39113429,0.26041667,0.26041667,0.65359477,1.71730515,-1.53846154,-1.03092784,4.06504065,78.60465116,97.42930591,160.33898305,93.93939394,0.02308592,4.95978552
SFST,"Southern First Bancshares, Inc.",0.27717284,0.39643211,0.39643211,0.39643211,0.19782394,-0.29615005,-0.88321884,-0.9415457,-6.46416003,-2.88461538,42.85714286,101.75789053,1.0885181,1.87046065
REPX,"Riley Exploration Permian, Inc.",1.25399557,1.22910521,1.0056414,0.43902439,0.43902439,-0.0487567,-6.81818182,1.48514851,-51.35263408,-15.3941395,37.71373171,83.61830895,0.00706084,8.96379526
EBTC,Enterprise Bancorp Inc,0.06031363,0,0.06031363,0.06031363,-0.15046645,-0.42042042,-1.71902786,-1.74814815,-4.43804035,-2.41318423,29.78473581,55.31615925,0.8656235,1.05548854
BHB,"Bar Harbor Bankshares, Inc.",0.26415094,0.26415094,-0.07521625,0.68207654,-0.26276276,-1.59554731,-1.88679245,-3.21167883,-11.65889407,-16.02279924,17.39707835,30.06375674,1.3179482,2.35472845
FORE,Foresight Acquisition Corp.,-0.10162602,0,-0.10162602,-0.20304569,-0.06100041,-0.10162602,0,0,-0.60667341,,,,0.00342024,0.2034588
CNTY,"Century Casinos, Inc.",0,-0.14869888,-0.14869888,-0.59215396,0.59925094,-2.54360465,0.29917726,0.29917726,-13.92811297,55.02890173,109.85915493,115.94202899,1.9116371,3.64936042
NODK,"NI Holdings, Inc.",-0.32171582,-0.32171582,-0.32171582,-0.32171582,-0.32171582,-0.69555912,-2.82722513,-4.91803279,-6.54582075,0.92441544,13.03288672,17.76649746,0.03424479,1.30081301
SMBC,"Southern Missouri Bancorp, Inc.",0.02257336,-0.04511617,-0.04511617,-0.067659,-0.42696629,0.11286682,-0.38185085,-1.70656028,-3.46103613,7.04803283,45.69645204,83.94856906,0.39555117,0.90497738
BEDU,Bright Scholar Education Holdings Limited,-0.45248869,-1.70965628,-0.92172817,2.80373832,8.19672131,14.58333333,-2.94117647,-1.78571429,-20.86330935,-47.78481013,-42.70833333,-50.45045045,0.5963136,31.4350948
PRSR,Prospector Capital Corp.,-0.15447992,-0.15447992,-0.15447992,-0.15447992,-0.15447992,-0.15447992,0.15495868,0.25853154,-0.45179177,-2.56281407,,,0.09446111,0.41365047
PSAG,Property Solutions Acquisition Corporation II,0.20746888,0.20746888,0.20746888,0.20746888,0.20746888,0.20746888,0.41580042,0.10362694,-0.51493306,,,,-0.02604712,0.20703934
SWBK,Switchback II Corporation,-0.05022602,-0.05022602,-0.05022602,-0.05022602,-0.15052684,-0.10040161,-0.20060181,-0.10040161,0.9127789,-3.44492965,,,0.07912099,0.223138
ATAX,"America First Multifamily Investors, L.P. - Beneficial",0,-0.00769172,-0.00769172,0,-0.45941807,-1.06544901,-2.69461078,-2.1820918,0.1540832,40.3887689,52.94117647,57.38498789,0.11309582,2.46533128
STXB,"Spirit of Texas Bancshares, Inc.",0.17482517,0.32829941,0.04364906,0.43821209,0.24054231,-1.46362462,-2.09580838,-3.21353066,-5.41322314,-5.33498759,36.25,90.59117402,1.2967703,1.84129768
AXTI,AXT Inc,0.21668472,0.10822511,0.05408329,0,-0.64446831,-4.34782609,-5.81039755,-0.7518797,-9.85365854,-18.94736842,-3.44827586,80.82191781,1.4545082,4.88599349
ETNB,"89bio, Inc.",-0.43279022,0.17930328,0.59156379,0.59156379,0.33350436,-0.05112474,1.92909281,5.61858455,-1.1627907,-14.40455342,-19.77841609,-46.86055993,1.1244982,5.55555556
PRTH,"Priority Technology Holdings, Inc.",1.2455516,1.2455516,1.2455516,1.2455516,1.2455516,-0.17605634,5.39033457,-5.97014925,-24.19786096,-22.00825309,-19.46022727,113.96226415,-0.04886364,2.5983271
VTRU,Vitru Limited,2.22489477,2.22489477,2.22489477,2.22489477,2.22489477,0,0,0,8.97435897,19.71830986,15.25423729,,1.5375869,0
CZNC,Citizens & Northern Corp,-0.28248588,0,-0.40306328,-0.48328635,-0.56338028,-1.00160256,-1.63216561,-1.51454763,-1.27846584,1.93894389,24.54637097,47.69874477,0.8122134,1.74230146
GLAD,Gladstone Capital Corporation,-0.08764242,-0.17513135,-0.32786885,-0.17513135,-0.9556907,0,-1.80722892,-2.64505119,-3.2230704,13.08225966,28.78103837,53.15436242,0.92308944,1.17982456
AWH,Aspira Women's Health Inc.,0.43041607,0,0.14306152,-0.14265335,0.28653295,-2.24089636,-7.18085106,-8.39895013,-40.94754653,-51.99449794,-47.9880775,13.68078176,0.23075375,4.67836257
AVNW,"Aviat Networks, Inc.",-0.01429593,0.21493051,0.07154099,0.01430001,0.25802752,-0.93457944,-3.34346505,-1.2979684,-7.70448549,18.01619433,104.86090776,246.67988107,2.5511286,3.42706503
TRUE,"TrueCar, Inc.",0.12239902,0.12239902,-0.12210012,-0.12210012,0.49140049,-0.72992701,-2.15827338,-2.85714286,-24.58410351,-22.13740458,-2.85714286,-10.72210066,0.851623,2.72952854
BDSI,"BioDelivery Sciences International, Inc.",0.25252525,0,0.25252525,0.1261034,0.50887364,-2.7027027,3.93700787,2.59067358,7.90190736,-2.94117647,-5.71428571,-3.88349515,0.82442325,4.08163265
WIMI,WiMi Hologram Cloud Inc.,-0.44247788,-0.11098779,0.66888884,0.67339314,0.55865922,-2.5974026,5.88235294,6.63507109,-23.20819113,-42.89340102,-21.875,-30.55555556,1.7717309,15.39110604
CLSD,"Clearside Biomedical, Inc.",0.30627871,0.30627871,-0.45592705,-1.65165165,-1.2066365,-0.60606061,-0.60606061,-4.78955007,112.98701299,86.36363636,139.41605839,281.39534884,1.093927,6.20031797
MUDS,Mudrick Capital Acquisition Corporation II,-0.05065856,-0.05065856,-0.05065856,0,0,0,0.10152284,0.10152284,-16.44067797,-0.60483871,-22.05533597,-4.36469447,2.1428442,0.20304569
IPI,"Intrepid Potash, Inc",-0.34470872,-0.53328746,-0.72115385,-0.4476584,-1.07784431,-4.39378923,-6.70535139,-6.67526604,-1.83175034,-14.70674919,19.83436853,219.42604857,1.4172193,5.44837145
BNFT,"Benefitfocus, Inc.",0.17079419,0,0.17079419,-0.08517888,0.25641026,0.86132644,-1.1814346,-2.98260149,-14.02349486,-18.454039,-19.12983425,11.52380952,1.1650037,1.64217805
FUSN,Fusion Pharmaceuticals Inc.,-0.44247788,-0.44247788,-0.44247788,-0.44247788,0.95344924,-0.11049724,-0.11049724,-3.10825295,9.04704463,-19.57295374,-23.06382979,-27.85315243,0.39734995,3.74574347
RVP,"Retractable Technologies, Inc.",-0.27720149,0.08748906,-0.42649491,0.00087413,-0.52087409,-7.82258065,-9.06921241,-11.25776398,-2.55754476,-5.45905707,6.42458101,76.66151468,0.66621596,10.91549296
JFU,9F Inc.,-0.00523533,-0.00523533,-0.52083333,-0.43267476,-0.0784724,-0.52083333,1.05820106,-1.03626943,-8.61244019,14.37125749,83.65384615,42.53731343,1.9970725,3.17460317
PLMI,Plum Acquisition Corp. I,0.30895984,0.30895984,0.30895984,0.30895984,0.82815735,0.82815735,-0.1025641,-0.1025641,,,,,0.02314964,0.82389289
MACQ,MCAP Acquisition Corporation,-0.35532995,-0.35532995,-0.35532995,-0.35532995,-0.35532995,-0.35532995,-0.35532995,0.25536261,1.49948294,-6.52380952,-11.57657658,-1.35678392,0.01809851,0.35659705
INVE,"Identiv, Inc.",0,-0.31401656,-0.34246575,-0.28555111,-0.39931546,0.23001725,-4.64989059,-1.85810811,8.46297449,51.56521739,105.05882353,220.40441176,1.109218,4.48377581
TPGS,TPG Pace Solutions Corp.,0.50505051,0.50505051,0.50505051,0.50505051,0.50505051,-0.3006012,-0.5,0,-0.5,,,,0.23831108,1.11448835
SOLO,Electrameccanica Vehicles Corp. Ltd.,0.32305433,0.47058824,0.17595308,-0.26277372,0.76696165,-2.29226361,-2.01149425,-5.01392758,-27.29211087,-40.59233449,-44.91114701,28.19548872,1.5491155,5.05952381
TTI,"Tetra Technologies, Inc.",0.16447368,0.16447368,0.16447368,0.16447368,-1.93236715,-4.10094637,-5.59006211,-6.17283951,-21.24352332,8.96057348,252.87289611,444.21768707,2.1656342,6.26029654
INMB,INmune Bio Inc.,-0.04616805,1.26286249,0.83837913,-2.95831466,-3.6064114,-22.54937163,-18.38819523,-9.06408094,37.56377551,48.4514797,25.26132404,114.62686567,0.9754034,31.67786441
CTSO,Cytosorbents Corporation,0.05627462,0.33860045,-0.05621135,-0.78125,-1.60486995,-2.42024202,-6.13756614,-7.31452456,6.73886883,3.25960419,11.2923463,14.01028278,0.98463553,3.06122449
UFI,"Unifi, Inc. New",0.62953995,0.53217223,0.62953995,0.43499275,-0.24003841,-5.84768812,-13.81742739,-10.62822719,-16.25,-28.84549503,17.0800451,73.22768974,-0.3796962,9.12195122
HYAC,Haymaker Acquisition Corp. III,0.31088083,0.31088083,0.31088083,0.31088083,0.31088083,0.31088083,0.31088083,0.20703934,0,-3.77733598,1.68067227,-5.46875,-0.36435848,0.30991736
SGC,"Superior Group of Companies, Inc.",0.33305579,0.22873778,0.33305579,0.24249533,0.33305579,0.33291719,0.083022,1.13255034,-3.82927802,-5.07874016,3.74354561,2.29104794,1.0869443,0.96314908
CVLG,"Covenant Logistics Group, Inc.",0.13157895,0.17551558,0.35164835,0.6170119,-0.08752735,-1.93298969,-4.15617128,-6.28078818,1.7833259,12.62950173,54.15259959,29.64224872,1.7889897,5.14905149
CCBG,Capital City Bank Group,-0.26281209,0.48543689,-0.21910605,-0.21910605,-0.5242464,-0.69960647,-1.60311958,-2.0698577,-14.20476011,-20.62216008,-7.60781123,15.39634146,0.7242806,1.58870256
ANAC,Arctos NorthStar Acquisition Corp.,-0.20597322,-0.20597322,-0.20597322,-0.20597322,-0.10309278,0,0,0.10330579,-0.41109969,,,,0.0482149,0.20639835
GBLI,"Global Indemnity Group, LLC",0.26515152,0.26515152,0.18925057,-0.11320755,-0.11320755,-0.52631579,-1.12107623,-0.1509434,-15.57115507,-8.47457627,-7.4501574,9.79253112,0.42300627,1.33333333
ACQR,Independence Holdings Corp.,0,0,0,0,0.4127967,0.4127967,0.20597322,0.6308822,,,,,0.09073312,0.51599587
SDAC,Sustainable Development Acquisition I Corp.,-0.30927835,-0.30927835,-0.30927835,-0.30927835,0,0,-0.20639835,-0.20639835,0,,,,0.04126397,0.72614108
AMSC,American Superconductor Corporation,0,0.29962547,-0.14914243,-0.29784066,-1.17643586,-6.232493,-5.50458716,-10.13422819,-16.2601626,-45.1454322,-42.82664389,10.84437086,1.960128,7.11713874
ACTD,ArcLight Clean Transition Corp. II,-0.30604203,-0.30604203,-0.30604203,-0.30604203,-0.30604203,-0.30604203,0.10277492,0.93264249,-0.6122449,,,,-0.0296534,0.30698152
CDAK,"Codiak BioSciences, Inc.",0.14736222,-0.05882353,-0.1175779,-0.61421468,-1.24963673,-1.22306348,0.35502959,-1.39534884,-36.62182362,8.71794872,-47.49226006,,1.8912562,4.96389892
SMBK,"SmartFinancial, Inc.",-0.28011204,-0.28011204,-0.41958042,-0.28011204,-0.41958042,0,-1.6889238,0.20016013,2.03832042,8.87342323,37.98235943,84.45099484,0.5649432,0.60192616
SSAA,Science Strategic Acquisition Corp. Alpha,0,-0.1025641,0,0,0,0.41237113,0.61983471,0.10277492,-0.30706244,,,,0.05522161,0.93167702
BSN,Broadstone Acquisition Corp.,0,0,0.20141497,0,0.05659767,0.20242915,0.30293513,0.50761421,-0.3021148,-0.40241449,-1.49253731,,0.18314254,0.40567951
AMTX,"Aemetis, Inc",0.00755668,0.00755668,-0.32719665,-0.07634228,-1.07225914,-5.84980237,-1.48883375,7.10431655,-20.6,-26.0707635,378.31325301,459.15492958,0.31960952,9.74137931
LCUT,"Lifetime Brands, Inc.",-0.05827506,0,0.16470231,0.29239766,-0.54107972,-0.40650407,-2.11187215,-6.53950954,2.94117647,13.72679045,12.82894737,68.4675835,1.2296029,2.30163931
ATNX,"Athenex, Inc.",0,0,0.15967484,-0.28901734,-0.43290043,-3.63128492,-4.16666667,-5.47945205,-32.35294118,-26.75159236,-68.80650995,-73.85373247,0.21447642,6.46108664
KZR,"Kezar Life Sciences, Inc.",-0.76335878,-0.63694268,-0.12804097,-0.44671347,-3.34572491,-0.76335878,-7.58293839,2.36220472,36.36363636,20.93023256,49.42528736,67.74193548,1.4679493,14.83443709
CSTA,Constellation Acquisition Corp I,0,0,0,0,0,0,0,0.10330579,-0.34042641,,,,0.3398127,0
FLMN,Falcon Minerals Corporation,0,-0.91116173,-1.36054422,-1.68380608,-1.36054422,-3.11804009,-2.24719101,-2.02702703,-12.47484909,-6.4516129,38.0952381,59.92647059,2.1960623,4.15704388
DMYI,"dMY Technology Group, Inc. III",0,0,0.1001001,0.1001001,0.00700049,-0.0999001,0.2004008,0.1001001,-5.66037736,-9.74729242,,,-0.19179437,0.3006012
DHCA,DHC Acquisition Corp.,0,0,0,0,0,0.10330579,0.10330579,0.5186722,0.5186722,,,,0.05646684,1.14226376
ARTNA,Artesian Resources Corporation,0.19397388,-0.41131105,-0.41131105,0.33670034,1.22811602,0.20725389,-1.50241915,-1.85232175,-6.79518072,-3.90062112,4.31499461,11.24532643,0.4776298,1.83246073
CATO,Cato Corporation (The),0.06027728,0.06027728,-0.18039687,0.9118541,-0.53924506,-1.30796671,-1.89125296,-3.82387022,-0.89552239,28.68217054,73.09697602,92.79907085,1.2876511,2.92326431
DNAY,"Codex DNA, Inc.",-0.42851578,-0.15625,-1.31274131,-2.44274809,-4.83991065,-5.40740741,-9.04558405,-1.54202005,,,,,4.1206894,7.0300158
HMCO,HumanCo Acquisition Corp.,0.20618557,0.20618557,0.20618557,0.20618557,0.20618557,0.17933337,0,0.20618557,-0.81632653,-4.79921645,,,-0.14674215,0.51706308
AGGR,Agile Growth Corp.,0.1039501,0.1039501,0.1039501,0.1039501,0.1039501,0,0,0,,,,,-0.17365168,0
ATCX,"Atlas Technical Consultants, Inc.",-0.2970297,0.34877927,0.8008008,0.5994006,-0.19821606,-5.62324274,-6.23836127,-0.49407115,-4.0952381,6.22362869,43.24324324,21.91283293,0.6314608,7.76209677
BSRR,Sierra Bancorp,0.1242236,0.29033596,0.20721094,0.373599,-0.08264463,-1.30772374,-3.08988764,-4.99606609,-11.37614679,-14.14859581,0.96153846,38.47477064,0.95325494,4.68423254
SIC,"Select Interior Concepts, Inc.",0.03483107,0.03483107,-0.06958942,0,0,0.06973501,0.13956734,0.63113604,37.98076923,64.56422018,100.6993007,141.17647059,0.69904715,0.27913468
MGTA,"Magenta Therapeutics, Inc.",0,0,0.47393365,-0.54730258,-1.39534884,-0.47021944,-2.60736196,-0.78125,-45.63356164,-52.54110613,-19.00510204,-11.18881119,0.5084527,2.85714286
BMEA,"Biomea Fusion, Inc.",0.3894081,0.23328149,-0.46332046,-0.54012346,-1.86524553,-4.4709389,-5.94277329,-8.10035842,-38.57211308,,,,-0.73574203,10.09389671
SQZ,SQZ Biotechnologies Company,0.60652009,0.1509434,0,-0.97014925,-3.27988338,-9.57592339,-4.13343002,-0.60150376,-1.63690476,-9.14089347,-54.38233264,,3.2678065,10.84154663
SIEN,"Sientra, Inc.",0.31397174,-0.15625,-0.15625,-0.38971161,-0.54474708,-0.31201248,-1.23647604,5.09868421,-15.69920844,-10.62937063,64.26735219,81.01983003,2.2646198,2.05696203
CFVI,CF Acquisition Corp. VI,0.20661157,0.20661157,0.20661157,0.20661157,0.20661157,0.20661157,-0.20576132,-0.20576132,-1.22199593,,,,-0.05098874,0.20661157
DZSI,DZS Inc.,0.29347029,0.3671072,0.72207486,0.3671072,-0.2189781,-0.21978022,-2.92230934,-1.37581463,-31.79769654,-16.39042357,-11.95862961,34.71810089,1.0734257,2.74888559
ESM,ESM Acquisition Corporation,0,0,0,0,-0.10351967,-0.10351967,-0.10351967,0.31185031,,,,,-0.1581765,0.10362694
KRNL,"Kernel Group Holdings, Inc.",-0.05144033,-0.05144033,-0.05144033,-0.05144033,-0.05144033,-0.05144033,0.46535677,0.15463918,0.56935818,,,,0.04005813,0.0514668
BTNB,Bridgetown 2 Holdings Limited,0.05047956,0.05047956,0.05047956,0,0.30364372,-0.2016129,0,0.20242915,-4.53230473,-9.67153285,,,1.3273609,0.7106599
RRGB,"Red Robin Gourmet Burgers, Inc.",0.29774564,-0.1270648,-0.10590976,-0.21159543,-0.38022814,-2.32365145,-2.32365145,-3.83986928,-29.83606557,-37.14285714,22.41289652,93.10910582,1.4001322,3.91943734
FSRX,FinServ Acquisition Corp. II,0,0,0,0,0.10373444,0.10373444,0,0.10373444,-0.92402464,,,,0.55021054,0.52083333
PMGM,Priveterra Acquisition Corp.,0.1026694,0.1026694,0.1026694,0.1026694,0.30864198,0,0,0,,,,,0.03264079,0.51546392
EZPW,"EZCORP, Inc.",0.38022814,0.30395137,0.38022814,0.38022814,-0.37735849,-3.65497076,-4.35413643,-4.35413643,-5.31609195,24.81060606,37.5782881,22.94776119,1.3294637,4.10958904
OCX,Oncocyte Corporation,-0.24752475,-0.49382716,0,-0.61652281,0.24376897,-1.2254902,-4.04761905,-1.70731707,-18.58585859,-15.69037657,68.61924686,198.51851852,1.8065897,4.87179487
BSKY,"Big Sky Growth Partners, Inc.",0.81967213,0.81967213,0.81967213,0.81967213,0.82070513,0.84653699,0.84653699,0.71647902,,,,,-0.11384487,2.0746888
OYST,"Oyster Point Pharma, Inc.",-0.17636684,-0.42223786,-0.35211268,0.6401138,1.43369176,3.80673499,2.67921796,7.58725341,-22.85092492,-33.89277389,-24.65462274,-32.95508274,2.1654344,4.94464945
URGN,UroGen Pharma Ltd.,0.1519295,-0.21192855,0.42656917,-0.30248034,-0.12121212,-3.40175953,-8.09151786,-6.52667423,-5.99315068,-13.94984326,-8.60155383,-22.96538821,1.1579809,4.82295482
APYX,Apyx Medical Corporation,-0.09276438,0,0.46641791,0.88992974,-0.27777778,-1.91956124,-4.87588652,-9.14479255,5.81854043,-6.53310105,49.02777778,125.42016807,0.64397514,2.62664165
ALTU,Altitude Acquisition Corp.,0.10183299,0.10183299,0.10183299,0.10183299,0,0.1019368,-0.1017294,0.30643514,0.20408163,-5.57692308,,,0.25753337,0.40816327
AXDX,"Accelerate Diagnostics, Inc.",0,0,0.16694491,0.16694491,0.21546325,-2.2875817,-1.48270181,-4.32,-29.72972973,-34.28571429,-21.10817942,-40.08016032,0.92893565,3.52663917
HOFT,Hooker Furniture Corporation,0,0,-0.17779214,0.39011704,0.83265306,-3.25814536,-3.01507538,-0.89858793,-22.85785661,-19.01389982,-4.24806202,9.34844193,1.0052943,5.40362438
SD,"SandRidge Energy, Inc.",0.09960159,-0.17977573,0,-0.34705007,-1.17896931,0.80240722,-0.09940358,12.92134831,62.09677419,127.37556561,224.19354839,501.79640719,1.8431529,3.91173521
NAT,Nordic American Tankers Limited,0.42016807,0.42016807,0.20964361,-0.20876827,-0.62370062,-3.6437247,-6.2992126,0.42194093,-31.21387283,-32.57790368,-19.3220339,-39.44020356,0.9602813,5.50847458
CHAA,Catcha Investment Corp.,0,0,0,0,0,0,0.10330579,0.35003417,-0.10309278,,,,-0.01309783,0
TSIB,Tishman Speyer Innovation Corp. II,0,0,0,0.82474227,0.30769231,0.30769231,0.72090628,0.10235415,0.10235415,,,,-0.0394237,0.82474227
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",-0.13227513,0.39893617,-0.35195777,-0.26420079,1.38764548,-3.54852501,-3.87729016,-7.00741962,-32.47530679,-8.84848485,12.85642821,65.88235294,0.6584506,6.17339991
IGAC,IG Acquisition Corp.,0,0.10245902,0.10245902,0.10245902,0.10245902,0,0.10245902,0.30800821,-0.50916497,-2.2022022,-3.55380059,,-0.02618846,0.30800821
GPAC,Global Partner Acquisition Corp II,0.1025641,0.1025641,0.1025641,0.1025641,0.1025641,0.1025641,1.13989637,0.1025641,-0.7121058,,,,0.13826308,0.20533881
CPS,Cooper-Standard Holdings Inc.,0,0.09272137,-0.13876041,0.23212628,1.6,-3.23450135,-3.2779524,-7.4742268,-30.73954984,-44.65570401,-37.87135852,38.87814313,4.5732965,6.66301761
KNDI,"Kandi Technologies Group, Inc.",0.20746888,0.625,0.52029136,0.625,0.25947068,-3.40681363,-3.40681363,-3.98406375,-23.24840764,-27.95216741,-30.14492754,-24.33281005,2.0993197,5.26315789
XPOA,"DPCM Capital, Inc.",-0.10245902,-0.10245902,-0.10245902,-0.10245902,0,0.1026694,-0.20470829,-0.20470829,-1.81268882,-5.24781341,-6.34005764,,0.46118653,0.41152263
III,"Information Services Group, Inc.",-0.39787798,0.06662225,0.13333333,1.48648649,-0.39787798,-0.79051383,2.17096336,4.14937759,34.70483005,95.07772021,129.57317073,265.53398058,1.3700734,6.38586957
HTPA,Highland Transcend Partners I Corp.,-0.05149331,-0.05149331,-0.05149331,-0.05149331,-0.05149331,-0.07207578,0.25826446,0.15479876,-0.35934292,-7.30659026,,,0.45732236,0.12371134
UONE,"Urban One, Inc.",0.37688442,-0.12375155,-0.6441344,-1.29709697,-1.84275184,-4.56182473,1.40306122,0.25220681,-51.01663586,41.20781528,88.83610451,118.40659341,0.8012846,7.82051282
GPX,GP Strategies Corporation,-0.09633911,-0.14443909,-0.09633911,-0.14443909,0.04823927,0.04823927,0,0.2901354,29.38240799,32.94871795,74.87352445,118.31578947,1.2239896,0.24119633
ORTX,Orchard Therapeutics plc,-0.34364261,-0.34364261,-0.17211704,-0.51457976,1.22164049,-1.02389078,-1.02389078,5.07246377,-44.76190476,-65.26946108,-32.87037037,-46.09665428,2.721092,8.525
ENFA,"890 5th Avenue Partners, Inc.",0,-0.05047956,-0.2016129,-0.2016129,0,-0.37635599,0.35478966,-0.10090817,2.27272727,1.12359551,,,0.31207705,0.37777778
CUE,"Cue Biopharma, Inc.",0.5674378,0.61135371,0.66410346,0.47972089,-0.51813472,-4.2358804,-2.37087214,-3.83653044,-11.44393241,-18.8028169,-7.83373301,-30.9167166,1.4741957,6.36546889
CND,Concord Acquisition Corp.,0.09727626,0.31684134,0.04861449,0.09727626,-2.19932709,-1.34228188,-3.74181478,-1.71919771,4.78615071,4.04448938,,,0.17826888,2.92682927
GXII,GX Acquisition Corp. II,0.20725389,0.20725389,0.20725389,0.20725389,0.20725389,0,0,0.20725389,,,,,0.04386324,0.20725389
